Date,IP,URL,HTTP Code,Agent
07/Nov/2024:12:45:16,192.168.22.203,/about,200,otros
06/Nov/2024:21:28:25,192.168.251.22,/checkout,302,desktop
07/Nov/2024:17:37:21,192.168.41.0,/about,500,móvil
07/Nov/2024:07:41:31,192.168.171.203,/home,500,desktop
06/Nov/2024:21:44:45,192.168.25.248,/contact,404,desktop
07/Nov/2024:00:56:17,192.168.93.108,/contact,200,otros
07/Nov/2024:08:32:45,192.168.39.183,/home,200,otros
07/Nov/2024:16:43:02,192.168.166.220,/contact,404,otros
07/Nov/2024:17:01:25,192.168.212.239,/contact,302,desktop
06/Nov/2024:19:43:35,192.168.44.174,/products,302,móvil
07/Nov/2024:01:32:48,192.168.252.144,/checkout,500,otros
07/Nov/2024:12:53:37,192.168.95.53,/products/item,500,desktop
06/Nov/2024:19:11:51,192.168.49.26,/cart,404,móvil
07/Nov/2024:08:13:12,192.168.99.74,/about,200,desktop
07/Nov/2024:06:31:49,192.168.118.230,/contact,500,desktop
07/Nov/2024:16:39:52,192.168.251.190,/contact,500,otros
07/Nov/2024:00:34:13,192.168.24.214,/cart,500,móvil
07/Nov/2024:08:37:00,192.168.71.78,/products/item,302,desktop
07/Nov/2024:17:58:53,192.168.28.100,/cart,404,otros
07/Nov/2024:06:34:14,192.168.96.223,/products/item,404,desktop
06/Nov/2024:19:56:29,192.168.111.142,/home,200,desktop
07/Nov/2024:18:11:02,192.168.71.78,/products/item,302,móvil
06/Nov/2024:21:36:58,192.168.119.46,/products,200,desktop
07/Nov/2024:07:33:28,192.168.42.110,/home,404,móvil
07/Nov/2024:06:51:15,192.168.24.214,/products,200,desktop
07/Nov/2024:08:21:05,192.168.130.6,/checkout,500,desktop
07/Nov/2024:16:34:30,192.168.91.146,/cart,302,otros
07/Nov/2024:01:39:54,192.168.161.186,/products/item,404,móvil
07/Nov/2024:06:16:53,192.168.184.171,/about,302,desktop
07/Nov/2024:04:51:06,192.168.4.76,/products,404,desktop
07/Nov/2024:13:18:49,192.168.94.66,/cart,302,otros
07/Nov/2024:08:04:09,192.168.230.198,/products,500,desktop
06/Nov/2024:21:03:15,192.168.99.74,/products,500,otros
07/Nov/2024:15:13:58,192.168.255.189,/cart,200,otros
07/Nov/2024:17:05:02,192.168.130.6,/home,404,móvil
07/Nov/2024:01:31:20,192.168.250.110,/checkout,500,otros
07/Nov/2024:00:37:34,192.168.91.146,/contact,404,móvil
07/Nov/2024:09:26:47,192.168.164.254,/checkout,404,otros
07/Nov/2024:14:55:50,192.168.199.208,/products,404,desktop
07/Nov/2024:16:40:25,192.168.254.242,/checkout,404,otros
07/Nov/2024:17:59:53,192.168.150.207,/contact,302,otros
06/Nov/2024:21:30:21,192.168.225.143,/contact,500,móvil
07/Nov/2024:01:05:45,192.168.248.227,/checkout,500,otros
06/Nov/2024:21:58:24,192.168.53.219,/home,302,móvil
07/Nov/2024:01:14:19,192.168.28.107,/checkout,500,móvil
07/Nov/2024:13:24:16,192.168.98.137,/about,200,otros
07/Nov/2024:01:42:13,192.168.7.105,/checkout,404,móvil
06/Nov/2024:19:32:52,192.168.33.254,/cart,500,móvil
07/Nov/2024:05:30:49,192.168.233.71,/checkout,404,móvil
07/Nov/2024:16:34:45,192.168.21.182,/products,500,otros
07/Nov/2024:04:39:11,192.168.242.187,/home,404,otros
07/Nov/2024:15:17:47,192.168.219.190,/contact,200,desktop
07/Nov/2024:14:23:01,192.168.205.13,/checkout,500,otros
07/Nov/2024:13:42:02,192.168.122.137,/products,404,otros
07/Nov/2024:07:26:02,192.168.203.159,/home,404,desktop
07/Nov/2024:11:48:30,192.168.229.79,/home,302,otros
07/Nov/2024:13:44:14,192.168.126.177,/products,302,desktop
07/Nov/2024:10:45:54,192.168.85.44,/checkout,404,móvil
07/Nov/2024:04:20:30,192.168.75.72,/home,500,móvil
07/Nov/2024:15:34:50,192.168.9.28,/products/item,200,móvil
07/Nov/2024:02:29:42,192.168.107.194,/about,404,otros
07/Nov/2024:13:10:24,192.168.250.110,/home,302,otros
07/Nov/2024:12:30:50,192.168.89.124,/cart,404,otros
07/Nov/2024:05:15:34,192.168.120.102,/contact,200,móvil
07/Nov/2024:13:58:22,192.168.238.185,/products/item,200,otros
07/Nov/2024:13:52:00,192.168.204.11,/products,302,desktop
07/Nov/2024:00:06:09,192.168.57.154,/home,200,móvil
07/Nov/2024:01:39:09,192.168.252.79,/checkout,302,desktop
07/Nov/2024:03:51:30,192.168.72.224,/cart,500,desktop
07/Nov/2024:14:03:31,192.168.204.11,/cart,404,móvil
06/Nov/2024:21:17:08,192.168.85.223,/about,302,móvil
06/Nov/2024:18:15:15,192.168.115.210,/products,500,otros
07/Nov/2024:12:13:55,192.168.71.47,/products,200,desktop
06/Nov/2024:19:46:45,192.168.235.70,/products/item,302,móvil
06/Nov/2024:23:52:09,192.168.177.34,/home,302,móvil
07/Nov/2024:15:31:04,192.168.170.24,/home,200,móvil
07/Nov/2024:12:45:04,192.168.123.95,/products,404,otros
07/Nov/2024:03:47:13,192.168.198.34,/cart,404,desktop
07/Nov/2024:06:35:59,192.168.183.175,/cart,302,móvil
07/Nov/2024:03:30:24,192.168.4.76,/products,500,desktop
07/Nov/2024:08:28:42,192.168.112.174,/checkout,404,desktop
07/Nov/2024:13:27:54,192.168.192.209,/cart,500,desktop
07/Nov/2024:03:47:42,192.168.75.72,/products,404,otros
07/Nov/2024:06:24:53,192.168.219.204,/products/item,302,otros
07/Nov/2024:03:13:00,192.168.9.218,/products,302,otros
06/Nov/2024:22:10:29,192.168.138.254,/products,200,móvil
07/Nov/2024:03:55:23,192.168.170.24,/contact,500,otros
07/Nov/2024:17:41:29,192.168.147.115,/products,500,otros
06/Nov/2024:23:14:36,192.168.73.15,/about,500,desktop
07/Nov/2024:07:45:24,192.168.49.26,/products/item,200,desktop
06/Nov/2024:20:55:27,192.168.107.112,/contact,302,móvil
06/Nov/2024:19:57:57,192.168.237.76,/home,302,otros
07/Nov/2024:08:26:03,192.168.28.100,/contact,200,desktop
07/Nov/2024:07:37:14,192.168.87.67,/home,404,móvil
07/Nov/2024:14:54:09,192.168.232.23,/products,500,móvil
07/Nov/2024:14:03:23,192.168.176.59,/cart,500,móvil
07/Nov/2024:09:27:10,192.168.197.165,/about,404,desktop
07/Nov/2024:10:00:22,192.168.50.114,/products/item,500,desktop
07/Nov/2024:17:23:05,192.168.68.168,/products/item,404,desktop
06/Nov/2024:20:11:30,192.168.204.252,/checkout,500,móvil
06/Nov/2024:22:45:13,192.168.136.176,/products,302,otros
07/Nov/2024:02:03:15,192.168.71.251,/contact,200,móvil
07/Nov/2024:02:18:33,192.168.125.15,/cart,302,desktop
07/Nov/2024:16:13:28,192.168.16.106,/home,302,desktop
07/Nov/2024:06:13:23,192.168.202.0,/products/item,404,desktop
07/Nov/2024:01:07:27,192.168.51.172,/products,200,desktop
07/Nov/2024:02:08:52,192.168.253.192,/contact,500,móvil
07/Nov/2024:13:56:01,192.168.219.190,/checkout,200,desktop
07/Nov/2024:16:24:16,192.168.134.141,/contact,500,móvil
07/Nov/2024:16:38:58,192.168.51.59,/home,500,otros
07/Nov/2024:16:24:47,192.168.109.82,/products/item,302,desktop
07/Nov/2024:16:45:37,192.168.74.23,/checkout,200,móvil
07/Nov/2024:15:24:37,192.168.208.203,/cart,302,otros
07/Nov/2024:14:18:13,192.168.189.237,/home,302,móvil
07/Nov/2024:02:17:19,192.168.94.240,/about,500,otros
07/Nov/2024:10:03:47,192.168.227.123,/cart,302,móvil
07/Nov/2024:05:57:40,192.168.160.85,/home,404,desktop
07/Nov/2024:14:56:03,192.168.98.117,/cart,302,desktop
07/Nov/2024:15:39:11,192.168.143.17,/products/item,404,desktop
06/Nov/2024:21:47:02,192.168.91.146,/checkout,302,otros
06/Nov/2024:21:14:12,192.168.254.242,/products/item,200,desktop
07/Nov/2024:12:08:18,192.168.207.76,/contact,500,desktop
07/Nov/2024:09:25:59,192.168.167.207,/products,302,otros
07/Nov/2024:08:13:20,192.168.149.101,/contact,302,móvil
07/Nov/2024:05:29:23,192.168.63.101,/contact,302,móvil
07/Nov/2024:08:36:55,192.168.128.42,/contact,500,móvil
07/Nov/2024:17:05:03,192.168.219.190,/home,302,móvil
07/Nov/2024:06:19:59,192.168.107.210,/about,200,otros
07/Nov/2024:06:24:38,192.168.255.189,/products/item,200,móvil
07/Nov/2024:16:23:01,192.168.137.12,/about,200,otros
07/Nov/2024:17:47:35,192.168.32.18,/about,500,móvil
07/Nov/2024:00:04:15,192.168.183.196,/contact,200,móvil
07/Nov/2024:15:26:44,192.168.219.46,/about,200,otros
07/Nov/2024:08:47:20,192.168.109.106,/products,500,otros
06/Nov/2024:20:09:48,192.168.81.139,/products,200,móvil
07/Nov/2024:09:07:26,192.168.205.173,/about,200,otros
07/Nov/2024:16:04:34,192.168.191.152,/products,404,otros
07/Nov/2024:15:53:49,192.168.83.162,/checkout,200,desktop
07/Nov/2024:14:24:50,192.168.46.121,/checkout,200,otros
07/Nov/2024:15:09:23,192.168.136.68,/contact,404,otros
07/Nov/2024:04:03:05,192.168.32.136,/products,404,otros
07/Nov/2024:14:26:07,192.168.122.229,/cart,302,desktop
07/Nov/2024:13:41:47,192.168.191.152,/cart,500,desktop
07/Nov/2024:13:49:32,192.168.13.249,/products,500,desktop
07/Nov/2024:15:50:50,192.168.166.135,/about,404,desktop
07/Nov/2024:08:46:13,192.168.227.123,/checkout,200,otros
07/Nov/2024:11:29:52,192.168.180.125,/home,200,desktop
07/Nov/2024:17:04:31,192.168.143.234,/checkout,200,desktop
06/Nov/2024:21:36:57,192.168.91.146,/about,200,desktop
07/Nov/2024:04:11:54,192.168.107.112,/checkout,200,móvil
07/Nov/2024:05:47:30,192.168.242.196,/home,200,otros
07/Nov/2024:03:47:48,192.168.176.59,/cart,404,desktop
07/Nov/2024:00:16:42,192.168.242.242,/products/item,302,otros
07/Nov/2024:17:27:13,192.168.19.103,/products/item,500,otros
07/Nov/2024:05:06:43,192.168.167.84,/products,302,otros
07/Nov/2024:12:07:57,192.168.209.0,/products,200,móvil
06/Nov/2024:22:34:16,192.168.29.175,/contact,200,móvil
06/Nov/2024:21:53:00,192.168.239.29,/cart,302,otros
07/Nov/2024:12:17:26,192.168.231.175,/cart,500,desktop
07/Nov/2024:06:48:40,192.168.9.64,/contact,200,móvil
07/Nov/2024:03:02:44,192.168.143.208,/checkout,200,móvil
07/Nov/2024:03:21:32,192.168.62.127,/products,200,móvil
07/Nov/2024:04:09:33,192.168.13.237,/checkout,404,otros
07/Nov/2024:03:51:59,192.168.3.156,/contact,200,desktop
07/Nov/2024:15:48:52,192.168.219.190,/home,302,móvil
07/Nov/2024:09:23:32,192.168.89.124,/checkout,404,desktop
06/Nov/2024:23:13:22,192.168.1.241,/products,200,móvil
07/Nov/2024:11:38:37,192.168.230.179,/checkout,200,móvil
06/Nov/2024:22:39:36,192.168.212.80,/cart,500,otros
07/Nov/2024:14:41:17,192.168.125.96,/contact,200,móvil
07/Nov/2024:02:57:23,192.168.160.35,/checkout,404,desktop
07/Nov/2024:00:23:30,192.168.157.73,/cart,404,desktop
07/Nov/2024:07:59:04,192.168.253.128,/about,404,desktop
07/Nov/2024:08:05:23,192.168.225.62,/checkout,404,desktop
07/Nov/2024:08:33:37,192.168.85.223,/cart,302,desktop
06/Nov/2024:19:01:11,192.168.247.255,/checkout,302,otros
07/Nov/2024:13:53:47,192.168.63.88,/products/item,302,otros
07/Nov/2024:02:56:11,192.168.124.130,/contact,200,otros
07/Nov/2024:18:09:48,192.168.216.39,/home,404,otros
07/Nov/2024:10:16:43,192.168.253.158,/products,500,otros
07/Nov/2024:00:14:00,192.168.236.207,/home,302,desktop
07/Nov/2024:05:16:18,192.168.197.165,/about,302,móvil
07/Nov/2024:17:42:35,192.168.27.52,/cart,200,móvil
07/Nov/2024:09:26:40,192.168.35.177,/contact,404,desktop
07/Nov/2024:10:54:10,192.168.51.172,/contact,200,desktop
07/Nov/2024:00:59:30,192.168.154.215,/products,200,otros
06/Nov/2024:21:44:31,192.168.109.75,/about,200,móvil
07/Nov/2024:09:38:22,192.168.26.204,/contact,404,desktop
07/Nov/2024:00:11:21,192.168.16.106,/cart,500,otros
07/Nov/2024:08:04:46,192.168.197.86,/home,500,otros
07/Nov/2024:04:34:36,192.168.7.234,/contact,302,desktop
07/Nov/2024:03:46:40,192.168.133.57,/products/item,500,otros
07/Nov/2024:04:00:13,192.168.201.63,/contact,500,desktop
07/Nov/2024:15:24:51,192.168.88.86,/about,500,otros
07/Nov/2024:02:25:04,192.168.116.154,/about,200,otros
07/Nov/2024:08:09:35,192.168.185.227,/products/item,302,otros
07/Nov/2024:04:09:00,192.168.183.175,/contact,404,desktop
07/Nov/2024:10:19:03,192.168.29.162,/cart,200,móvil
07/Nov/2024:02:55:11,192.168.63.187,/home,500,desktop
07/Nov/2024:04:35:39,192.168.211.248,/products/item,404,desktop
07/Nov/2024:18:10:00,192.168.164.168,/cart,200,desktop
07/Nov/2024:02:42:31,192.168.21.182,/products/item,404,otros
07/Nov/2024:00:05:25,192.168.27.22,/checkout,500,móvil
06/Nov/2024:19:59:07,192.168.139.49,/cart,404,móvil
07/Nov/2024:00:37:34,192.168.165.157,/about,200,otros
07/Nov/2024:03:53:33,192.168.231.175,/products/item,200,desktop
07/Nov/2024:02:25:22,192.168.171.203,/home,200,otros
07/Nov/2024:09:07:00,192.168.57.154,/home,302,desktop
07/Nov/2024:07:45:04,192.168.181.22,/checkout,302,móvil
06/Nov/2024:23:03:05,192.168.111.72,/cart,404,móvil
07/Nov/2024:11:24:38,192.168.205.13,/about,500,desktop
06/Nov/2024:22:15:36,192.168.35.174,/contact,200,otros
07/Nov/2024:06:03:39,192.168.238.185,/home,500,móvil
07/Nov/2024:01:35:26,192.168.222.188,/home,500,desktop
07/Nov/2024:04:23:57,192.168.24.193,/checkout,404,desktop
07/Nov/2024:02:19:55,192.168.55.60,/products/item,404,desktop
06/Nov/2024:20:39:44,192.168.191.152,/about,302,desktop
07/Nov/2024:09:59:25,192.168.25.248,/home,302,desktop
07/Nov/2024:17:21:42,192.168.235.70,/checkout,500,otros
07/Nov/2024:03:29:27,192.168.105.157,/products/item,302,móvil
07/Nov/2024:17:57:55,192.168.109.106,/products/item,500,otros
07/Nov/2024:16:00:05,192.168.222.2,/products/item,500,desktop
06/Nov/2024:19:33:51,192.168.208.203,/products/item,200,móvil
06/Nov/2024:19:30:29,192.168.23.241,/products/item,302,móvil
07/Nov/2024:10:38:31,192.168.12.112,/home,500,móvil
07/Nov/2024:01:08:45,192.168.68.168,/products/item,200,otros
07/Nov/2024:14:49:54,192.168.28.107,/products,302,móvil
07/Nov/2024:09:23:01,192.168.39.253,/contact,302,desktop
07/Nov/2024:01:41:40,192.168.74.23,/contact,500,otros
07/Nov/2024:11:35:50,192.168.214.17,/checkout,302,desktop
07/Nov/2024:11:56:07,192.168.3.50,/contact,500,otros
07/Nov/2024:00:31:17,192.168.199.181,/products,200,móvil
06/Nov/2024:20:23:06,192.168.178.128,/about,500,otros
07/Nov/2024:14:07:33,192.168.251.190,/checkout,404,desktop
07/Nov/2024:01:52:50,192.168.187.247,/products/item,404,móvil
07/Nov/2024:17:26:59,192.168.16.141,/checkout,200,desktop
07/Nov/2024:02:54:33,192.168.160.35,/about,500,otros
07/Nov/2024:06:48:49,192.168.210.19,/products,404,móvil
07/Nov/2024:10:51:00,192.168.48.66,/checkout,404,móvil
07/Nov/2024:02:18:44,192.168.204.252,/products,200,otros
07/Nov/2024:09:55:16,192.168.10.86,/products,500,móvil
07/Nov/2024:10:28:24,192.168.101.230,/home,302,otros
07/Nov/2024:00:44:09,192.168.125.15,/products,500,móvil
07/Nov/2024:16:04:47,192.168.197.78,/contact,500,otros
07/Nov/2024:05:10:40,192.168.199.181,/products/item,302,desktop
06/Nov/2024:22:05:01,192.168.63.24,/products/item,200,otros
06/Nov/2024:22:42:59,192.168.246.238,/about,500,otros
06/Nov/2024:23:11:43,192.168.44.73,/about,404,móvil
06/Nov/2024:21:42:11,192.168.250.110,/home,302,desktop
07/Nov/2024:16:18:19,192.168.22.211,/cart,500,otros
07/Nov/2024:02:38:24,192.168.209.181,/products,500,otros
07/Nov/2024:12:17:37,192.168.55.60,/cart,302,desktop
06/Nov/2024:21:15:45,192.168.162.134,/about,302,móvil
07/Nov/2024:16:53:49,192.168.42.110,/about,500,desktop
07/Nov/2024:14:28:44,192.168.173.233,/about,200,otros
06/Nov/2024:20:46:46,192.168.254.228,/contact,500,móvil
07/Nov/2024:08:54:53,192.168.125.96,/about,404,otros
07/Nov/2024:04:33:52,192.168.19.131,/products,500,móvil
07/Nov/2024:02:12:52,192.168.39.253,/checkout,404,móvil
06/Nov/2024:21:52:45,192.168.222.61,/home,500,móvil
07/Nov/2024:15:45:14,192.168.97.93,/contact,302,desktop
07/Nov/2024:01:26:48,192.168.211.7,/home,500,desktop
07/Nov/2024:09:59:30,192.168.237.16,/products/item,500,desktop
07/Nov/2024:10:21:35,192.168.65.6,/products/item,500,móvil
07/Nov/2024:02:09:50,192.168.164.254,/cart,500,otros
07/Nov/2024:11:34:29,192.168.67.120,/home,500,móvil
06/Nov/2024:20:13:49,192.168.66.156,/products,302,otros
07/Nov/2024:14:04:43,192.168.247.255,/contact,500,otros
06/Nov/2024:22:33:02,192.168.25.191,/about,200,desktop
07/Nov/2024:14:22:51,192.168.63.24,/about,500,otros
06/Nov/2024:21:20:18,192.168.139.121,/about,200,desktop
06/Nov/2024:18:57:35,192.168.147.115,/home,500,otros
07/Nov/2024:12:23:52,192.168.21.43,/cart,200,móvil
07/Nov/2024:09:56:39,192.168.108.114,/contact,302,otros
07/Nov/2024:14:13:27,192.168.251.77,/products/item,404,desktop
07/Nov/2024:13:37:59,192.168.183.175,/products/item,200,móvil
07/Nov/2024:03:14:08,192.168.57.154,/home,200,móvil
06/Nov/2024:20:42:46,192.168.211.7,/about,302,otros
07/Nov/2024:04:23:30,192.168.207.14,/checkout,200,desktop
07/Nov/2024:11:47:14,192.168.246.6,/cart,500,otros
07/Nov/2024:11:09:56,192.168.130.42,/cart,404,desktop
07/Nov/2024:06:11:27,192.168.183.175,/home,404,móvil
07/Nov/2024:00:13:48,192.168.130.42,/cart,302,otros
07/Nov/2024:11:34:03,192.168.133.57,/contact,302,otros
07/Nov/2024:12:41:38,192.168.41.0,/contact,500,otros
07/Nov/2024:05:58:50,192.168.52.113,/checkout,404,móvil
07/Nov/2024:11:25:25,192.168.173.188,/products,200,desktop
07/Nov/2024:14:05:12,192.168.188.105,/checkout,500,móvil
07/Nov/2024:13:59:22,192.168.112.174,/contact,302,otros
07/Nov/2024:11:50:15,192.168.69.148,/cart,200,desktop
07/Nov/2024:14:17:50,192.168.91.252,/checkout,302,móvil
07/Nov/2024:04:16:34,192.168.88.86,/home,200,desktop
07/Nov/2024:04:07:32,192.168.28.107,/about,500,desktop
06/Nov/2024:18:20:37,192.168.189.237,/products/item,500,otros
07/Nov/2024:14:21:29,192.168.125.208,/about,200,otros
07/Nov/2024:16:40:53,192.168.77.10,/contact,404,otros
06/Nov/2024:22:08:44,192.168.39.196,/checkout,200,desktop
06/Nov/2024:20:21:15,192.168.107.32,/about,404,móvil
06/Nov/2024:18:55:43,192.168.16.106,/checkout,302,móvil
07/Nov/2024:12:33:16,192.168.2.12,/home,404,desktop
07/Nov/2024:09:14:04,192.168.106.67,/checkout,500,desktop
07/Nov/2024:11:16:52,192.168.144.182,/contact,404,móvil
07/Nov/2024:18:01:58,192.168.37.107,/checkout,302,otros
07/Nov/2024:14:48:06,192.168.80.170,/cart,404,otros
07/Nov/2024:03:39:54,192.168.203.159,/products/item,302,otros
06/Nov/2024:23:07:40,192.168.9.28,/products,404,otros
07/Nov/2024:16:40:20,192.168.247.255,/cart,200,otros
07/Nov/2024:15:49:38,192.168.246.178,/about,200,móvil
07/Nov/2024:09:08:05,192.168.26.115,/about,200,otros
06/Nov/2024:23:00:17,192.168.25.218,/cart,500,desktop
07/Nov/2024:11:38:05,192.168.243.157,/home,404,móvil
07/Nov/2024:05:27:29,192.168.209.0,/products/item,404,móvil
07/Nov/2024:07:09:31,192.168.154.56,/cart,500,desktop
07/Nov/2024:05:22:04,192.168.111.80,/checkout,404,otros
06/Nov/2024:20:46:02,192.168.26.204,/cart,200,desktop
07/Nov/2024:07:41:35,192.168.180.125,/cart,200,móvil
07/Nov/2024:06:20:02,192.168.195.233,/about,404,desktop
07/Nov/2024:09:59:41,192.168.133.19,/contact,200,desktop
07/Nov/2024:14:33:52,192.168.104.110,/home,200,desktop
07/Nov/2024:15:00:00,192.168.111.80,/about,404,otros
07/Nov/2024:04:18:23,192.168.83.237,/contact,500,desktop
06/Nov/2024:21:00:30,192.168.107.194,/home,404,desktop
07/Nov/2024:14:02:37,192.168.65.179,/products/item,302,desktop
07/Nov/2024:09:52:44,192.168.17.31,/cart,302,otros
07/Nov/2024:02:44:07,192.168.107.194,/checkout,302,otros
07/Nov/2024:16:25:38,192.168.155.208,/products,500,desktop
07/Nov/2024:12:24:03,192.168.193.110,/cart,500,móvil
06/Nov/2024:18:26:07,192.168.192.54,/products/item,200,móvil
07/Nov/2024:16:32:13,192.168.25.201,/home,200,móvil
07/Nov/2024:10:39:38,192.168.65.179,/home,200,móvil
06/Nov/2024:19:07:45,192.168.8.211,/products,500,otros
06/Nov/2024:20:31:20,192.168.50.114,/cart,200,otros
06/Nov/2024:21:11:00,192.168.90.19,/contact,200,móvil
07/Nov/2024:06:16:55,192.168.93.129,/contact,200,móvil
07/Nov/2024:09:19:21,192.168.206.112,/contact,404,otros
07/Nov/2024:11:39:52,192.168.215.35,/products,302,otros
07/Nov/2024:11:22:52,192.168.215.35,/products/item,404,otros
07/Nov/2024:00:34:17,192.168.219.46,/about,500,móvil
07/Nov/2024:17:38:58,192.168.147.190,/home,404,otros
06/Nov/2024:21:16:25,192.168.63.187,/cart,200,otros
07/Nov/2024:04:05:15,192.168.178.128,/home,200,otros
07/Nov/2024:01:41:38,192.168.10.86,/contact,500,móvil
07/Nov/2024:00:23:27,192.168.51.44,/products/item,500,móvil
06/Nov/2024:22:41:17,192.168.126.227,/about,200,otros
07/Nov/2024:17:59:57,192.168.212.155,/products,404,desktop
07/Nov/2024:13:04:32,192.168.160.108,/cart,404,desktop
07/Nov/2024:04:37:28,192.168.178.124,/about,302,móvil
07/Nov/2024:00:58:34,192.168.187.16,/products,200,móvil
07/Nov/2024:06:01:54,192.168.83.162,/products/item,302,desktop
07/Nov/2024:13:28:15,192.168.221.243,/about,404,otros
07/Nov/2024:10:42:57,192.168.143.17,/home,200,móvil
07/Nov/2024:04:35:48,192.168.198.34,/home,200,móvil
07/Nov/2024:17:03:48,192.168.91.4,/products,500,otros
07/Nov/2024:16:21:58,192.168.183.147,/products,404,móvil
07/Nov/2024:06:47:27,192.168.137.12,/products,500,otros
06/Nov/2024:21:32:20,192.168.175.173,/about,302,desktop
07/Nov/2024:10:29:50,192.168.7.105,/cart,302,móvil
07/Nov/2024:03:45:20,192.168.190.82,/products,302,móvil
07/Nov/2024:08:34:22,192.168.2.12,/products,200,otros
07/Nov/2024:12:34:56,192.168.201.63,/checkout,302,móvil
07/Nov/2024:07:39:10,192.168.167.84,/about,404,móvil
07/Nov/2024:18:12:57,192.168.34.184,/cart,302,móvil
07/Nov/2024:08:23:13,192.168.8.211,/home,200,móvil
07/Nov/2024:14:12:53,192.168.183.175,/products,200,móvil
07/Nov/2024:13:41:28,192.168.224.236,/contact,302,desktop
07/Nov/2024:14:40:09,192.168.235.70,/about,302,móvil
06/Nov/2024:21:50:30,192.168.111.72,/home,200,otros
07/Nov/2024:16:52:43,192.168.42.39,/cart,500,móvil
06/Nov/2024:20:03:09,192.168.21.191,/checkout,200,móvil
07/Nov/2024:00:50:11,192.168.89.124,/home,404,desktop
07/Nov/2024:16:45:53,192.168.177.34,/checkout,404,desktop
07/Nov/2024:14:29:44,192.168.189.237,/home,302,otros
07/Nov/2024:16:17:16,192.168.192.209,/contact,500,otros
07/Nov/2024:00:34:23,192.168.244.173,/checkout,302,otros
